video_id,title,description,published_at,tags,channel_id,channel_title,channel_subscribers,channel_video_count,view_count,like_count,comment_count,favorite_count,duration,definition,caption,licensed_content,privacy_status,embeddable,public_stats_viewable,thumbnail_default,thumbnail_medium,thumbnail_high,topic_categories,category_id,live_broadcast_content,default_language,default_audio_language
rYtZAds6SJw,Khi Tralalero Tralala Cứu Sheep | Sheep #shorts,"---
► Đăng Ký Kênh ""Sheep Farm"": https://bit.ly/3ygGILT
► Đăng Ký Kênh ""Sheep"": https://bit.ly/3rMzexz
------------------------------------------
#sheep #sheepfarm #roblox #metub #metubnetwork
------------------------------------------
© Bản quyền thuộc về Sheep
© Copyright by Sheep ☞ Do not Reup
""METUB Network - Mạng lưới các nhà sáng tạo nội dung hàng đầu Châu Á""",2025-04-27T11:19:00Z,"sheep, sheep farm, roblox, sheep chơi game, tiktok, tik tok, sheep tiktok, minecraft, mini world, sheep mini world, sheep minecraft, miniworld, sheep miniworld, shorts, animation, mini world animation, mini world story, tung tung sahur, sahur, tung tung tung, indorot, thanos, squid game, thanos squid game 2, squid game 2, tralalero tralala, tralalero",UC2qV2TQ72mxSBJam-TSYVHQ,Sheep Farm,1080000,308,5640900,61779,278,0,PT20S,hd,false,True,public,True,True,https://i.ytimg.com/vi/rYtZAds6SJw/default.jpg,https://i.ytimg.com/vi/rYtZAds6SJw/mqdefault.jpg,https://i.ytimg.com/vi/rYtZAds6SJw/hqdefault.jpg,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Film",20,none,,en-US
pAVDDq0Qxhw,🍅 Mix: Dried cherry tomatoes + tesla coil #experiment #vegetables #physics,,2025-04-30T01:11:00Z,,UCOMrPbG4EbktM7TdA7FjxBg,Konstantin - trendsetter,508000,1373,35838500,298554,146,0,PT13S,hd,false,True,public,True,True,https://i.ytimg.com/vi/pAVDDq0Qxhw/default.jpg,https://i.ytimg.com/vi/pAVDDq0Qxhw/mqdefault.jpg,https://i.ytimg.com/vi/pAVDDq0Qxhw/hqdefault.jpg,,28,none,,en
SxWzyf4taho,"Lễ diễu binh, diễu hành 30/4: Quân đội Nhân dân Việt Nam - Những bước chân hào hùng  | VTV24","Lễ diễu binh, diễu hành kỷ niệm 50 năm Ngày Giải phóng miền Nam, thống nhất đất nước (30/4/1975 - 30/4/2025) trở thành khoảnh khắc lịch sử đáng nhớ với hình ảnh hào hùng của các khối Quân đội Nhân dân Việt Nam. Những bước chân đều tăm tắp, dứt khoát thể hiện bản lĩnh, kỷ luật và lòng trung thành son sắt với Tổ quốc.
--------------
""Nối Vòng Tay Lớn"" – chiến dịch do VTV Digital thực hiện trên các nền tảng số của VTV24, hướng tới kỷ niệm 50 năm ngày Giải phóng miền Nam, thống nhất đất nước.
#NoiVongTayLon #50nam30thang4cungVTV #A50
----------
Đồng hành cùng VTV Digital tại:

Ứng dụng VTVgo
Android: https://bit.ly/305aQLs
iOS: https://apple.co/3g8yMTS
hoặc xem trực tiếp trên https://vtvgo.vn/

Báo điện tử: https://VTV.vn

Fanpage:
Tin tức, Xã hội: https://fb.com/tintucvtv24
Chuyên trang Tài Chính: https://fb.com/VTVMoney
Báo điện tử VTV: https://fb.com/baodientuvtv

Youtube: https://youtube.com/vtv24
Zalo: https://zalo.me/1571891271885013375
Instagram: https://instagram.com/vtv24news/
Tiktok: tiktok.com/@vtv24news
Twitter: https://twitter.com/vtvdigitalnews
#VTVDigital #Tintuc",2025-04-30T02:11:09Z,"trung tâm tin tức vtv24, VTV Digital, chuyển động 24h, diễu hành, 30 tháng 4, diễu binh vtv, diễu hành vtv, giải phóng miền nam, thống nhất đất nước, full diễu binh diễu hành, full diễu hành, full diễu binh, 50 năm, 50 năm giải phóng miền nam, diễu binh diễu hành vtv, vtv, diễu binh 2025, diễu binh TP. Hồ Chí Minh, Trực tiếp, trực tiếp diễu binh diễu hành, lễ kỷ niệm, TP. Hồ Chí Minh, quân đội nhân dân Việt Nam, những bước chân hào hùng, diễu binh quân đội, QĐND",UCabsTV34JwALXKGMqHpvUiA,VTV24,6440000,47584,5421721,26558,0,0,PT17M15S,hd,false,True,public,True,True,https://i.ytimg.com/vi/SxWzyf4taho/default.jpg,https://i.ytimg.com/vi/SxWzyf4taho/mqdefault.jpg,https://i.ytimg.com/vi/SxWzyf4taho/hqdefault.jpg,"https://en.wikipedia.org/wiki/Military, https://en.wikipedia.org/wiki/Politics, https://en.wikipedia.org/wiki/Society",25,none,,vi
hdwk24yNOdg,Theng | Tiệm Tạp Hóa Của Mẹ #viral #shorts #heocaoboisnackdinhduong #snackdinhduong #heocaoboi,"A DAY WITHOUT LAUGHTER IS A DAY WASTED 
""Theng - tên thật là Thắng""
Tạo tiếng cười cho mọi người là NIỀM VUI của Thắng
Mọi người hãy nhấn đăng kí để ủng hộ Thắng và dễ dàng theo dõi clip mới nhất của Thắng!
Các mạng xã hội mà mình sử dụng:
Facebook: https://www.facebook.com/profile.php?id=100018578207222
Tiktok: https://www.tiktok.com/@thengneee
CÁM ƠN TÌNH CẢM MỌI DÀNH CHO MÌNH RẤT NHIỀU!
MÃI YÊU!

© Bản quyền video thuộc về Theng
© Copyright by Theng  ☞ Do not Reup
#metub",2025-04-27T11:01:04Z,"Theng, theng, Trần Đức Thắng, Thắng, phim ngắn, phim hài, phim hài ngắn, hài ngắn, phim hài tiktok, phim hài ngắn tiktok, tiktok hài, tiktok hài hước, hài tiktok, hài, hài hước, giải trí, hài ngắn tiktok, phim hài ngắn giải trí, hài ngắn 2023, hài ngắn mới nhất, trần đức thắng, tổng hợp video hài hước, hài hước troll, hài ngắn comedy, trend titok mới nhất, shorts, #shorts, tiktok, #viral, đú trend, trend hot tiktok, viral, ân oán giang hồ",UCQ3lvanwwQ_tE_MgT1SMg2g,Theng,1450000,489,6134861,114698,442,0,PT1M55S,hd,false,True,public,True,True,https://i.ytimg.com/vi/hdwk24yNOdg/default.jpg,https://i.ytimg.com/vi/hdwk24yNOdg/mqdefault.jpg,https://i.ytimg.com/vi/hdwk24yNOdg/hqdefault.jpg,https://en.wikipedia.org/wiki/Humour,22,none,,vi
lWiP4E7Z88M,"ALL BRAINROT ANIMALS are calling me! TUNG Sahur, Brr Patapim..",,2025-04-30T14:20:39Z,,UCwxVtY8Wgv2cWAAfycNrE3g,Scary Romeo,140000,58,28986203,388766,327,0,PT25S,hd,false,True,public,True,True,https://i.ytimg.com/vi/lWiP4E7Z88M/default.jpg,https://i.ytimg.com/vi/lWiP4E7Z88M/mqdefault.jpg,https://i.ytimg.com/vi/lWiP4E7Z88M/hqdefault.jpg,https://en.wikipedia.org/wiki/Video_game_culture,22,none,,
zbPZGCzLLXM,Who is the culprit 🤭 ? - Trà Đặng Official #shorts #viralvideo #funny,,2025-05-02T08:05:46Z,,UC0V3bLajPuERuKwVvGbgtIQ,Trà Đặng Official,3460000,349,6502500,153410,427,0,PT15S,hd,false,True,public,True,True,https://i.ytimg.com/vi/zbPZGCzLLXM/default.jpg,https://i.ytimg.com/vi/zbPZGCzLLXM/mqdefault.jpg,https://i.ytimg.com/vi/zbPZGCzLLXM/hqdefault.jpg,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Performing_arts",24,none,vi,vi
X2Ngg9mEebw,Tử tế [BEN EAGLE] #beneagle #kungfu #martialarts #kindness,"Mình là người Việt Nam.
Cảm ơn các bạn đã ủng hộ kênh của mình nha.
Hãy ĐĂNG KÝ kênh để xem những video mới mỗi ngày nhé.
Hãy THẢ TIM + CHIA SẺ + BÌNH LUẬN nếu bạn thấy hay nhé.
Chúc tất cả các bạn có những giây phút thư giãn và giải trí tuyệt vời.
Yêu mến tất cả các bạn!!!
————————————
I am Vietnamese.
Thank you for supporting my channel.
Please SUBSCRIBE to watch new videos every day.
Please LIKE + SHARE + COMMENT if you find it interesting.
Wish you all have great moments of relaxation and entertainment.
Love you all!!!
___BEN EAGLE___
#beneagle #eaglesacademy #masterbeneagle #vothuatdienanh #vothuat #hanhdong #tuve #masterkungfu #haihuoc #tuvethucchien #dienxuat #action #funny #shortfilm #actionfilm #kungfu #selfdefence #fighting #combat #martialarts #trending #shorts #heroic #superhero #cookman #kingofkungfu #comedy #acting #actionactor #actiondirector #actionmovie",2025-04-23T13:01:02Z,"ben eagle, eagles, võ thuật điện ảnh, huấn luyện võ thuật điện ảnh, cascadeur, võ thuật, võ hiện đại, diễn viên hành động, ngôi sao võ thuật, trung tâm võ, học võ, tự vệ, eagle, shorts, ben eagle vn, lớp dạy võ, siêu nhân, phim hanh dong vo thuat, phim võ thuật, eagles academy, tiktok, master ben eagle, beneagle, ben eagle movie, ben eagle shorts, ben eagle tiktok, nhào lộn đường phố, tik tok, spider-man, sê lốc huy, skibidi toilet, minecraft, cartoon, youtube, ben eagle official",UCbGPgvNunvclTypPtL3sa0w,BEN EAGLE,39800000,8425,86175234,1416534,1363,0,PT26S,hd,false,True,public,False,True,https://i.ytimg.com/vi/X2Ngg9mEebw/default.jpg,https://i.ytimg.com/vi/X2Ngg9mEebw/mqdefault.jpg,https://i.ytimg.com/vi/X2Ngg9mEebw/hqdefault.jpg,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Film",24,none,vi,vi
yGJuvD-kr88,Khi tôi xem Brainrot nhiều vượt mức,"Các bạn có thể gặp anh ở đây nè:
https://www.instagram.com/nam.boo_
Tik Tok: Anh Bốn Mắt
Fanpage Toy Planet: https://www.facebook.com/hanhtinhdochoi/",2025-05-03T10:00:19Z,"brainrot, anh bốn mắt, anh tóc xanh",UCGZtr3Yx_pQH0d2z2zStXhQ,Anh Bốn Mắt,774000,405,4114929,63234,245,0,PT43S,hd,false,True,public,True,True,https://i.ytimg.com/vi/yGJuvD-kr88/default.jpg,https://i.ytimg.com/vi/yGJuvD-kr88/mqdefault.jpg,https://i.ytimg.com/vi/yGJuvD-kr88/hqdefault.jpg,https://en.wikipedia.org/wiki/Entertainment,22,none,,vi
KEMHI8Rtif4,"Cool Items!🥰 New Gadgets, Smart Appliances, Kitchen Tools Utensils, Home Cleaning, Beauty #shorts","Welcome to the 【Cool Items Official】 Channel! 🏠✨

This is an exciting world of family-themed product recommendations. Through our videos, we recommend various practical and interesting household items and demonstrate their applications and fun in daily life. Each video is meticulously produced, and we hope you can find inspiration and useful advice in them. 🎥😊

We highly value interaction with our audience; every comment and like from you is our motivation to keep creating. 🌟

If you like our content, please make sure to subscribe to the channel and click the bell icon 🔔 to interact with us and share your thoughts and suggestions. 💬

Join the 【Cool Items Official】 family and explore and share those items that make life better! 🌈

All videos are authorized by creators from Mainland China and strictly comply with platform regulations. 🛡️",2025-05-01T13:00:30Z,"household items, family essentials, home goods, useful products, product reviews, home improvement, family life, cool gadgets, daily essentials, home organization, home decor, kitchen gadgets, home accessories, family fun, practical items, home hacks, home tips, family products, lifestyle items, home tools, family must-haves, everyday essentials, home innovations, home solutions, family-friendly products, product recommendations, home efficiency, household gadgets",UCyGlHNYIsiXV47jUbvYA5DQ,Cool Items Official,20400000,2067,56775973,832422,1096,0,PT30S,hd,false,True,public,True,True,https://i.ytimg.com/vi/KEMHI8Rtif4/default.jpg,https://i.ytimg.com/vi/KEMHI8Rtif4/mqdefault.jpg,https://i.ytimg.com/vi/KEMHI8Rtif4/hqdefault.jpg,https://en.wikipedia.org/wiki/Lifestyle_(sociology),26,none,en,en
G7EXzGsruNU,BEST PRANK WITH CLASSMATES,,2025-04-26T13:10:10Z,,UCNRl8nOCoUvki2FNFxQZgEg,dednahype,42500000,4187,47388875,599995,648,0,PT39S,hd,false,True,public,True,True,https://i.ytimg.com/vi/G7EXzGsruNU/default.jpg,https://i.ytimg.com/vi/G7EXzGsruNU/mqdefault.jpg,https://i.ytimg.com/vi/G7EXzGsruNU/hqdefault.jpg,https://en.wikipedia.org/wiki/Entertainment,23,none,,en
ZojoTcIQDN4,Khi Bombardino Crocodilo Bắt Sheep | Sheep #shorts,"---
► Đăng Ký Kênh ""Sheep Farm"": https://bit.ly/3ygGILT
► Đăng Ký Kênh ""Sheep"": https://bit.ly/3rMzexz
------------------------------------------
#sheep #sheepfarm #roblox #metub #metubnetwork
------------------------------------------
© Bản quyền thuộc về Sheep
© Copyright by Sheep ☞ Do not Reup
""METUB Network - Mạng lưới các nhà sáng tạo nội dung hàng đầu Châu Á""",2025-04-28T11:44:54Z,"sheep, sheep farm, roblox, sheep chơi game, tiktok, tik tok, sheep tiktok, minecraft, mini world, sheep mini world, sheep minecraft, miniworld, sheep miniworld, shorts, animation, mini world animation, mini world story, tung tung sahur, sahur, tung tung tung, indorot, thanos, squid game, thanos squid game 2, squid game 2, bombardino crocodilo, italianrot, brainrot, tralalero tralala",UC2qV2TQ72mxSBJam-TSYVHQ,Sheep Farm,1080000,308,4548681,54645,192,0,PT31S,hd,false,True,public,True,True,https://i.ytimg.com/vi/ZojoTcIQDN4/default.jpg,https://i.ytimg.com/vi/ZojoTcIQDN4/mqdefault.jpg,https://i.ytimg.com/vi/ZojoTcIQDN4/hqdefault.jpg,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Film",20,none,,en-US
c5Y85Cy54h8,🤝Me And My Boss Working Together At The Studio💀 🎯...,"SUBSCRIBE & ADOPT A KATANA WITH THE LINK IN BIO!! 

If you love katana unboxing, then you'll love this. See the Katanas slice in action as satisfying as ASMR! These aren't rusted katanas! Sword-making, blacksmithing, knife making, and katana making are Mini Katana's passions! If you love anime like One Piece, Naruto, Demon Slayer, Attack on Titan, Miira No Kaikata, Mugen Train, Jujutsu Kaisen, sword art online abridged, slice of life anime, chainsaw man vs katana, afro samurai and are excited about the Swordsmith arc, you're gonna love our ninja weapons! Mini Katana is the founding titan of katana making, knife making, and the mini katana keychain. Learn how to draw a katana and how to make kunai like Naruto. We are the last samurai. We love Japanese anime, Japanese history, Japanese lofi, Japanese movies, and Japanese songs. Subscribe to watch mini katana unboxing, how to make a katana with cardboard and with paper, and more!  The Mini Katana Store is committed to high quality carbon steel blades and giving you slice of life looks as we try not to laugh challenge. Trust, Mini Katana knows how to make kunai and how to make a sword!

--OUR SOCIALS--
INSTAGRAM ► https://www.instagram.com/minikatanastore
TWITTER ► https://twitter.com/minikatanastore
TIKTOK ► https://www.tiktok.com/@mini.katana
DISCORD ► http://discord.gg/minikatana

For questions, email us at hello@minikatana.com",2025-04-26T01:00:42Z,,UCy_WCbqwp5ZZ4zNwAyMChiA,Mini Katana,20400000,2570,61198419,1026388,1379,0,PT58S,hd,false,True,public,True,True,https://i.ytimg.com/vi/c5Y85Cy54h8/default.jpg,https://i.ytimg.com/vi/c5Y85Cy54h8/mqdefault.jpg,https://i.ytimg.com/vi/c5Y85Cy54h8/hqdefault.jpg,https://en.wikipedia.org/wiki/Entertainment,22,none,,en-US
Jw7D891HEuY,Sự khác biệt giữa em và chị bị ốm#shorts,"Mọi người bỏ ra vài giây đăng ký theo dõi kênh và bật chuông ủng hộ cho Thủy nhé
➥ https://youtube.com/channel/UCvso5E5d9bymZ5me9oTPG5w?sub_confirmation=1

Chúc mọi người xem video thật vui vẻ niềm vui tràn ngập mỗi ngày
♦️ Fanpage: https://www.facebook.com/thuymit0407
♦️ Facebook cá nhân: https://www.facebook.com/thuy.mit.18659
♦️ Tiktok: https://www.tiktok.com/@dothuy0407

✨Tổng Hợp Trung Thu: https://www.youtube.com/playlist?list=PLyt5jh2XmiK0Sm4joyMdR6_EQREXxKolh
✨Tổng Hợp Siêu Hài Hước: https://www.youtube.com/playlist?list=PLyt5jh2XmiK1pCHYQkBW3Vn9F0xWOpRUP
✨Combo Giải Trí: https://www.youtube.com/playlist?list=PLyt5jh2XmiK0-Jusr9dJFdMEdfqPyPDSO

#ThuyMitOfficial #ThuyMit #tiktok #tiktoktrieuview #tiktokhai #haitiktok #clipgiaitri 
#viral",2025-04-29T04:30:11Z,"Thuỷ mít, Thuỷ mít official, Hài hước thuỷ mít, Tiktok, Siêu hài vui, Chị em tôi, Mẹ thiên vị, Hai chị em, Mẹ công bằng, Con em lươn lẹo, Cách mẹ xử đẹp, Sự khác biệt giữa em và chị, Đồ ăn siêu ngon, Gia đình bất ổn",UCvso5E5d9bymZ5me9oTPG5w,Thuỷ Mít Official,1130000,1175,1966895,33587,75,0,PT1M,hd,false,True,public,True,True,https://i.ytimg.com/vi/Jw7D891HEuY/default.jpg,https://i.ytimg.com/vi/Jw7D891HEuY/mqdefault.jpg,https://i.ytimg.com/vi/Jw7D891HEuY/hqdefault.jpg,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Humour",22,none,en,en
SyjjD0jLH-g,"Toàn cảnh Lễ diễu binh, diễu hành kỷ niệm 50 năm Giải phóng Miền Nam, thống nhất Đất nước","#livestream #vtvdigital #chuyendong24h  

 Lễ diễu binh, diễu hành kỷ niệm 50 năm Giải phóng Miền Nam, thống nhất Đất nước.

Chuyển động 24h do VTV Digital sản xuất, phát sóng trên kênh VTV1 - Đài Truyền hình Việt Nam.
►  Đăng ký ngay #chuyendong24h
- https://www.youtube.com/@vtvchuyendong
►  Theo dõi các thông tin khác trên hệ thống mạng xã hội của Chuyển động 24h 
- https://www.youtube.com/vtvchuyedong
- https://www.facebook.com/vtvchuyendong
- https://www.tiktok.com/@chuyendong24hnews

Bản quyền thuộc về  VTV - Đài Truyền hình Việt Nam.
Copyright © 2024 Vietnam Television.",2025-04-30T02:37:24Z,"vtv, vtv24, Chuyển động 24h, Chuyển động 24h hôm nay, Chuyen dong 24, VTV Digital, Thời sự quốc tế, Tin hot hôm nay, Tin tức, VTV Chuyen dong, Chương trình thời sự, Thời sự, Chuyen dong24h, Phóng sự điều tra, phong su dieu tra VTV, Lễ diễu binh 30/04, xem lại lễ diễu binh, lễ diễu binh full HD, Lễ diễu binh 50 năm thống nhất đất nước, kỷ niệm 30/04, lễ diễu binh VTV, xem lại lễ diễu binh 30/04, Full HD lễ diễu binh 30/04, full Hd lễ diễu binh, VTV quay lễ diễu binh",UCfU6Dd43n18xQvEUQL_CdhA,Chuyển động 24h,123000,1573,3252429,12553,344,0,PT54M9S,hd,false,True,public,True,True,https://i.ytimg.com/vi/SyjjD0jLH-g/default.jpg,https://i.ytimg.com/vi/SyjjD0jLH-g/mqdefault.jpg,https://i.ytimg.com/vi/SyjjD0jLH-g/hqdefault.jpg,"https://en.wikipedia.org/wiki/Military, https://en.wikipedia.org/wiki/Politics, https://en.wikipedia.org/wiki/Society",24,none,,
ruluXW9L8Rk,🦠Minecraft Run Challenge🟩 | Great Pig🐷 vs Zombie🧟‍♂️ vs Steve🤷‍♂️ vs ❓⬛️ | Who's last?👀,,2025-04-27T15:14:27Z,,UCF7NsKMoA6tOP62oCh805-A,RezoHulk,2900000,716,27990952,424524,472,0,PT17S,hd,false,True,public,True,True,https://i.ytimg.com/vi/ruluXW9L8Rk/default.jpg,https://i.ytimg.com/vi/ruluXW9L8Rk/mqdefault.jpg,https://i.ytimg.com/vi/ruluXW9L8Rk/hqdefault.jpg,https://en.wikipedia.org/wiki/Video_game_culture,17,none,en,en
COxn4pHbE2Q,Red🔴or Blue🔵? Color Guessing Game　@lovepe1,"This video is fictional!!

Welcome to the energetic and funny ISSEI Channel!!
Please subscribe if you like this videos, and hit the Like button and Share!
Stay tuned for more amazing contents! 

- Smile and Love from Japan -

#shorts #issei #issei0806 #squidgame #kdrama #dalgona #friends #meme #reaction #trending
#season3",2025-05-01T13:00:17Z,,UC6QZ_ss3i_8qLV_RczPZBkw,ISSEI / いっせい,60400000,3610,73293754,2500387,3627,0,PT51S,hd,false,True,public,True,True,https://i.ytimg.com/vi/COxn4pHbE2Q/default.jpg,https://i.ytimg.com/vi/COxn4pHbE2Q/mqdefault.jpg,https://i.ytimg.com/vi/COxn4pHbE2Q/hqdefault.jpg,https://en.wikipedia.org/wiki/Entertainment,24,none,en,en
0p9F4CQRvtc,GIẤU mà được à #xonhaBun #viral #comedy #trending #shorts,"Mình hi vọng rằng, Xó nhà bún sẽ được mọi người ghé thăm mỗi ngày, và nhận được thật nhiều niềm vui từ những câu chuyện nhỏ của chúng mình mỗi ngày ♥️👩‍❤️‍💋‍👩
Cảm ơn mọi người đã yêu thương và dành tình cảm cho chúng mình ♥️👩‍❤️‍💋‍👩

#xonhaBun #viral #comedy #trending #shorts #trending #tiktoktrieuview #vlog #dailyvlog  #giadinhhaihuoc #Metubnetwork #Metub

Các cậu đừng quên like share và nhấn đăng kí ủng hộ nhà mình nhé
►Email: xonhabun@gmail.com
►Kênh tiktok : tiktok.com/@xo.nha.bun
►Page: https://www.facebook.com/XoNhaBun/
►Đăng kí kênh: https://www.youtube.com/channel/UCclGtccK0e6HJVKBDesyQ_A?sub_confirmation=1
 
© Bản quyền thuộc về Xó nhà Bún ☞ Vui lòng không đăng tải lại dưới mọi hình thức!
© Copyright by Xó nhà Bún ☞ Do not Reup!",2025-04-27T09:10:00Z,"xó nhà bún, xóm nhà bún, nhà bún, tiktok xó nhà bún, tiktok trend, xó nhà Bún, gia đình hài hước, gia đình vui nhộn, cặp đôi hài hước, khoảnh khắc vui nhộn, tiktok, xonhabun, vlog, dailyvlog, xó nhà bún tiktok, xó nhà bún đi đẻ, xó nhà bún đi du lịch, xó nhà bún vlog, vlog gia đình, tiktok gia đình, vlog xó nhà bún, nhà bún vlog, gia đình nhà bún, bố bún, mẹ bún, bún bún, em bé bún, mẹ bún có bầu",UCclGtccK0e6HJVKBDesyQ_A,Xó nhà Bún,540000,522,2634011,31621,65,0,PT43S,hd,false,True,public,True,True,https://i.ytimg.com/vi/0p9F4CQRvtc/default.jpg,https://i.ytimg.com/vi/0p9F4CQRvtc/mqdefault.jpg,https://i.ytimg.com/vi/0p9F4CQRvtc/hqdefault.jpg,https://en.wikipedia.org/wiki/Lifestyle_(sociology),22,none,,
WeIKBYMMQ5k,🥦 Good Foods vs Bad Foods! Learn Teeth-Friendly Eating 🦷😄,"Kids will learn how to keep their teeth healthy with this fun and tasty game! 🦷✨ We explore which foods help and which ones hurt your smile—with playful sorting and big reactions! A perfect way to mix health education with fun. 🍎

🦷 Healthy Eating, 🥦 Teeth Game, ✨ Smart Smiles, 🍎 Food Sorting, 🧒 Learn & Play, 😄 Healthy Habits",2025-04-19T18:00:31Z,"shorts, funny, funny video, family friendly, kids, teeth, health, food, learning, smile, good vs bad, healthy, habits, fun, sort, smart, game",UCFGguhKQJOtRqBkn49Ped8g,BoomZy Doo,678000,200,95913378,1255512,0,0,PT15S,hd,false,True,public,True,True,https://i.ytimg.com/vi/WeIKBYMMQ5k/default.jpg,https://i.ytimg.com/vi/WeIKBYMMQ5k/mqdefault.jpg,https://i.ytimg.com/vi/WeIKBYMMQ5k/hqdefault.jpg,https://en.wikipedia.org/wiki/Entertainment,24,none,,
5ymWQc6odMA,Theng | Người Mẹ Siêu Thám Tử #viral #shorts,"A DAY WITHOUT LAUGHTER IS A DAY WASTED 
""Theng - tên thật là Thắng""
Tạo tiếng cười cho mọi người là NIỀM VUI của Thắng
Mọi người hãy nhấn đăng kí để ủng hộ Thắng và dễ dàng theo dõi clip mới nhất của Thắng!
Các mạng xã hội mà mình sử dụng:
Facebook: https://www.facebook.com/profile.php?id=100018578207222
Tiktok: https://www.tiktok.com/@thengneee
CÁM ƠN TÌNH CẢM MỌI DÀNH CHO MÌNH RẤT NHIỀU!
MÃI YÊU!

© Bản quyền video thuộc về Theng
© Copyright by Theng  ☞ Do not Reup
#metub",2025-04-30T11:00:11Z,"Theng, theng, Trần Đức Thắng, Thắng, phim ngắn, phim hài, phim hài ngắn, hài ngắn, phim hài tiktok, phim hài ngắn tiktok, tiktok hài, tiktok hài hước, hài tiktok, hài, hài hước, giải trí, hài ngắn tiktok, phim hài ngắn giải trí, hài ngắn 2023, hài ngắn mới nhất, trần đức thắng, tổng hợp video hài hước, hài hước troll, hài ngắn comedy, trend titok mới nhất, shorts, #shorts, tiktok, #viral, đú trend, trend hot tiktok, viral, ân oán giang hồ",UCQ3lvanwwQ_tE_MgT1SMg2g,Theng,1450000,489,3353613,59224,114,0,PT2M4S,hd,false,True,public,True,True,https://i.ytimg.com/vi/5ymWQc6odMA/default.jpg,https://i.ytimg.com/vi/5ymWQc6odMA/mqdefault.jpg,https://i.ytimg.com/vi/5ymWQc6odMA/hqdefault.jpg,https://en.wikipedia.org/wiki/Humour,22,none,,vi
JltGeM1-M5s,Let's Learn about Emotions the Fun Way! 😱😂😡 #kidssong #funny #art,,2025-04-22T11:00:26Z,,UCZ5FV000uOKva7-9p34bVQw,MEOWJI,3140000,359,128252863,1694453,0,0,PT12S,hd,false,True,public,True,True,https://i.ytimg.com/vi/JltGeM1-M5s/default.jpg,https://i.ytimg.com/vi/JltGeM1-M5s/mqdefault.jpg,https://i.ytimg.com/vi/JltGeM1-M5s/hqdefault.jpg,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Humour",26,none,,
YpX77CtdYVQ,Xuyên không đến thế giới tiêu tiền bằng lá cây,"Các bạn có thể gặp anh ở đây nè:
https://www.instagram.com/nam.boo_
Tik Tok: Anh Bốn Mắt
Fanpage Toy Planet: https://www.facebook.com/hanhtinhdochoi/",2025-05-07T09:45:02Z,"Anh bốn mắt, Anh tóc xanh, Xuyên không",UCGZtr3Yx_pQH0d2z2zStXhQ,Anh Bốn Mắt,774000,405,2761663,44427,752,0,PT43S,hd,false,True,public,True,True,https://i.ytimg.com/vi/YpX77CtdYVQ/default.jpg,https://i.ytimg.com/vi/YpX77CtdYVQ/mqdefault.jpg,https://i.ytimg.com/vi/YpX77CtdYVQ/hqdefault.jpg,https://en.wikipedia.org/wiki/Entertainment,22,none,,vi
_fdSScY9qHA,Khi Squid Game Có Trò Tô Màu Brainrot Baby P2 | Sheep #shorts,"► Đăng ký kênh Sheep: https://www.youtube.com/c/Sheep95
► Đăng ký kênh Sheep Shorts: https://metub.net/sheepshorts
► Đăng ký kênh Sheep Farm: https://metub.net/sheepfarm
► Đăng ký kênh Rút: https://metub.net/rut
---------------------

#sheep #sheepchoigame #sheepfarm #sheepsuutam #sheeptruyenma #metub #metubnetwork 
---------------------
© Bản quyền thuộc về Sheep
© Copyright by Sheep ☞ Do not Reup
""METUB Network - Mạng lưới các nhà sáng tạo nội dung hàng đầu Châu Á""",2025-05-08T10:30:31Z,"sheep, rút, sheep chơi game, sheep reaction, sheep tiktok, tiktok sheep, sheep súp bờ, sheepfarm, sheep kể chuyện ma, game kinh dị, creepy game, creepypasta game, horror game, sheep chơi game kinh dị, reaction game kinh dị, sheep squid game, shorts, brainrot, squid game, squid game tiktok, squid game real life, squid game funny, squid game song, squid game brainrot song, squid game brainrot",UCj_LC4oQW2nEr9X4XPs2uFw,Sheep,4680000,724,3275040,39629,282,0,PT46S,hd,false,True,public,True,True,https://i.ytimg.com/vi/_fdSScY9qHA/default.jpg,https://i.ytimg.com/vi/_fdSScY9qHA/mqdefault.jpg,https://i.ytimg.com/vi/_fdSScY9qHA/hqdefault.jpg,https://en.wikipedia.org/wiki/Lifestyle_(sociology),24,none,vi,en-US
fJFU84r-ecA,What method does the joker use to turn red#Harley Quinn #joker,"We hope you have a good time with our videos, and you are welcome to subscribe to our channel！！
Our video production team pays special attention to the safety needs of children to ensure that the content does not cause any harm to them",2025-04-26T13:20:44Z,"#Harley Quinn, #joker",UCYFKMKQwYNun2wNj458kREQ,Harley Quinn with the Joker,11000000,1608,22830397,582309,258,0,PT48S,hd,false,True,public,True,True,https://i.ytimg.com/vi/fJFU84r-ecA/default.jpg,https://i.ytimg.com/vi/fJFU84r-ecA/mqdefault.jpg,https://i.ytimg.com/vi/fJFU84r-ecA/hqdefault.jpg,https://en.wikipedia.org/wiki/Entertainment,22,none,en,en
